structure,zprime,energy,uncertainty,raw_energy,PBE_energy,diff,rel_energy,rel_PBE_energy,rel_diff
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18852.res,2,-5151.318835,1.202439605,-106.7793422,-5149.322871,1.995963537,10.9717717,14.04401494,3.072243239
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18865.res,2,-5154.664185,1.246424254,-106.8486865,-5151.802748,2.861436912,7.62642137,11.56413798,3.937716614
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18915.res,2,-5151.412701,0.971238814,-106.7812879,-5153.775084,-2.362383547,10.87790558,9.591801731,-1.286103845
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18946.res,2,-5149.622281,0.880900115,-106.7441751,-5151.3768,-1.754518903,12.66832508,11.99008588,-0.678239201
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18966.res,2,-5149.95147,0.673017545,-106.7509987,-5146.177998,3.773471393,12.33913683,17.18888792,4.849751095
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18968.res,2,-5147.193449,0.903302761,-106.693829,-5143.797056,3.396393248,15.09715734,19.56983029,4.47267295
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18982.res,2,-5150.979471,0.607212493,-106.7723077,-5151.826367,-0.846896356,11.31113552,11.54051886,0.229383347
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19064.res,2,-5149.728155,1.46093032,-106.7463697,-5149.561022,0.167132523,12.56245189,13.80586411,1.243412225
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19084.res,2,-5148.077433,0.875326399,-106.7121527,-5150.351479,-2.274045816,14.21317338,13.01540726,-1.197766114
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19324.res,2,-5152.416084,30.2772827,-106.8020866,-5155.410272,-2.994187857,9.874522243,7.956614088,-1.917908155
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19351.res,2,-5154.830822,1.092907098,-106.8521406,-5157.513111,-2.682289358,7.459784357,5.853774702,-1.606009656
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19357.res,2,-5149.547203,1.685952618,-106.7426189,-5154.455137,-4.907933191,12.74340313,8.911749645,-3.831653489
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19426.res,2,-5154.093037,0.986873753,-106.8368474,-5158.062832,-3.969794903,8.197569688,5.304054487,-2.893515201
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19456.res,2,-5160.197875,1.193149369,-106.9633918,-5159.922958,0.274916679,2.09273137,3.443927751,1.351196381
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19498.res,2,-5162.655242,1.936668065,-107.0143295,-5159.116061,3.539181361,-0.364635852,4.250825212,4.615461064
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19505.res,2,-5158.807923,1.527580755,-106.9345801,-5156.705761,2.102162044,3.482683415,6.661125161,3.178441746
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19544.res,2,-5155.708291,1.03102722,-106.8703293,-5152.24515,3.463141681,6.582315064,11.12173645,4.539421383
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19581.res,2,-5161.21453,0.477572339,-106.9844656,-5160.863995,0.350534511,1.076076896,2.50289111,1.426814213
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19614.res,2,-5153.020509,0.403428107,-106.8146154,-5156.147862,-3.127353677,9.270097928,7.219023953,-2.051073975
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19616.res,2,-5152.916222,0.789862178,-106.8124537,-5154.06148,-1.145257965,9.374384103,9.30540584,-0.068978263
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19645.res,2,-5149.246678,1.466924947,-106.7363894,-5150.732087,-1.485408427,13.04392798,12.63479926,-0.409128725
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19669.res,2,-5148.377941,1.37316205,-106.7183818,-5151.794551,-3.416609488,13.91266516,11.57233538,-2.340329786
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19686.res,2,-5150.649701,1.192216996,-106.7654721,-5153.618292,-2.968591366,11.64090588,9.748594215,-1.892311664
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19733.res,2,-5150.937774,1.261559611,-106.7714434,-5155.156181,-4.218406514,11.35283206,8.21070525,-3.142126812
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19734.res,2,-5150.402389,1.22948112,-106.7603456,-5154.068334,-3.665945396,11.8882177,9.298552006,-2.589665694
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19735.res,2,-5150.460825,1.201672472,-106.7615569,-5153.897175,-3.436350401,11.82978185,9.469711153,-2.360070698
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19741.res,2,-5162.496322,101.6584884,-107.0110353,-5155.829501,6.666821259,-0.205716017,7.537384944,7.743100961
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19745.res,2,-5153.105852,0.411647654,-106.8163845,-5154.424785,-1.318933209,9.184754535,8.942101028,-0.242653507
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19764.res,2,-5154.328684,0.576862683,-106.841732,-5152.770487,1.558197812,7.961922002,10.59639952,2.634477514
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19823.res,2,-5157.635741,2.15812091,-106.9102825,-5159.545388,-1.909647528,4.654865742,3.821497916,-0.833367826
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19845.res,2,-5160.330715,2.671328445,-106.9661454,-5158.887417,1.443297811,1.959891826,4.47946934,2.519577513
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19853.res,2,-5160.334817,29.02905036,-106.9662304,-5158.634742,1.700074553,1.955789843,4.732144098,2.776354255
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19861.res,2,-5159.835086,27.42456208,-106.9558717,-5158.643225,1.191860867,2.45552054,4.72366111,2.268140569
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19885.res,2,-5153.244136,0.47860586,-106.8192509,-5154.14362,-0.899483946,9.046470694,9.22326645,0.176795756
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19889.res,2,-5153.643423,0.716355482,-106.8275276,-5152.623749,1.019673164,8.647183918,10.74313678,2.095952866
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19978.res,2,-5153.284991,0.342168843,-106.8200978,-5154.203221,-0.918229591,9.005615435,9.163665546,0.158050111
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-19994.res,2,-5163.718513,95.59785636,-107.0363695,-5156.500946,7.217566875,-1.427906265,6.865940312,8.293846578
