structure,zprime,energy,uncertainty,raw_energy,PBE_energy,diff,rel_energy,rel_PBE_energy,rel_diff
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18962.res,4,-5134.528038,1.585476805,-212.8625869,-5138.775953,-4.247914787,31.17170689,27.88036454,-3.291342342
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18973.res,4,-5134.942206,1.431287099,-212.8797571,-5139.548368,-4.60616172,30.757539,27.10794973,-3.649589275
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18997.res,4,-5138.966381,0.829097914,-213.0465877,-5142.247785,-3.281403649,26.7333642,24.408533,-2.324831203
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19029.res,4,-5133.345343,0.60900004,-212.8135558,-5136.720094,-3.37475035,32.35440217,29.93622427,-2.418177904
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19044.res,4,-5135.244024,1.024512068,-212.8922696,-5136.841829,-1.597804961,30.45572127,29.81448876,-0.641232516
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19060.res,4,-5135.725959,1.151480442,-212.9122492,-5137.776786,-2.050826982,29.97378667,28.87953214,-1.094254537
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19131.res,4,-5140.273886,1.035522995,-213.100793,-5141.304376,-1.03049075,25.4258598,25.35194149,-0.073918305
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19147.res,4,-5138.063949,0.77247918,-213.0091755,-5140.061865,-1.997915995,27.63579678,26.59445323,-1.04134355
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19162.res,4,-5136.810797,0.877218278,-212.9572234,-5138.659033,-1.84823632,28.88894883,27.99728496,-0.891663875
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19193.res,4,-5141.257298,0.773965388,-213.1415624,-5142.292169,-1.034870387,24.44244698,24.36414904,-0.078297942
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19197.res,4,-5139.569536,0.866148892,-213.0715927,-5140.898647,-1.329110959,26.13020941,25.75767089,-0.372538514
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19199.res,4,-5137.570247,0.894173069,-212.988708,-5139.498329,-1.928081406,28.12949814,27.15798918,-0.97150896
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19243.res,4,-5139.01223,1.264806339,-213.0484884,-5139.909505,-0.897275032,26.68751577,26.74681318,0.059297413
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19250.res,4,-5140.123335,0.97404601,-213.0945516,-5141.089713,-0.96637768,25.57640989,25.56660466,-0.009805235
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19265.res,4,-5141.044968,1.310427365,-213.1327598,-5141.960964,-0.915996195,24.65477742,24.69535367,0.040576251
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19295.res,4,-5141.998574,1.519885571,-213.1722936,-5141.979732,0.018841238,23.70117166,24.67658535,0.975413684
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19308.res,4,-5141.68141,0.922757219,-213.1591449,-5141.579,0.102410131,24.01833496,25.07731753,1.058982577
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19374.res,4,-5139.52974,0.584305393,-213.0699429,-5139.538228,-0.008487901,26.17000506,27.11808961,0.948084545
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19378.res,4,-5142.417815,0.517939531,-213.1896741,-5142.436477,-0.018662471,23.28193057,24.21984054,0.937909974
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19441.res,4,-5143.268461,0.643563416,-213.2249394,-5141.248233,2.020228102,22.4312843,25.40808485,2.976800547
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19445.res,4,-5141.938662,0.264407219,-213.1698098,-5140.092721,1.845941435,23.76108311,26.56359699,2.802513881
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19458.res,4,-5141.571169,0.695668294,-213.1545746,-5139.302364,2.268804609,24.12857668,27.35395373,3.225377054
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19463.res,4,-5141.622881,0.661472834,-213.1567184,-5139.306169,2.316712329,24.0768643,27.35014908,3.273284774
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19479.res,4,-5141.260809,0.475307467,-213.141708,-5138.707527,2.553281805,24.43893671,27.94879096,3.509854251
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19543.res,4,-5141.291038,0.858415024,-213.1429612,-5140.350806,0.940232738,24.40870688,26.30551206,1.896805183
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19595.res,4,-5137.721903,1.212153906,-212.9949952,-5135.901643,1.820260088,27.97784259,30.75467512,2.776832534
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19646.res,4,-5136.591985,1.368235843,-212.9481521,-5138.551229,-1.959243551,29.10776006,28.10508896,-1.002671105
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19659.res,4,-5140.330911,0.396788191,-213.1031571,-5141.036476,-0.705564915,25.3688341,25.61984163,0.25100753
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19702.res,4,-5138.471383,1.358139571,-213.0260665,-5139.606512,-1.135128688,27.22836199,27.04980575,-0.178556242
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19711.res,4,-5140.586628,0.985411979,-213.1137584,-5140.0337,0.552928493,25.11311708,26.62261802,1.509500939
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19774.res,4,-5141.502752,1.074107973,-213.1517382,-5140.381025,1.121726587,24.19699359,26.27529262,2.078299032
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19775.res,4,-5141.510023,1.072331951,-213.1520397,-5140.399953,1.110069866,24.18972206,26.25636437,2.066642311
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19835.res,4,-5141.636384,1.292730452,-213.1572782,-5139.465332,2.171051258,24.06336176,27.19098546,3.127623704
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19838.res,4,-5141.59451,1.188794315,-213.1555422,-5139.327074,2.267435831,24.10523557,27.32924385,3.224008277
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19851.res,4,-5141.11749,1.306650133,-213.1357664,-5139.372141,1.745349761,24.58225504,27.28417725,2.701922206
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19864.res,4,-5138.171849,1.424236316,-213.0136487,-5139.567754,-1.395904345,27.52789604,27.08856414,-0.4393319
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19865.res,4,-5137.78596,1.365011249,-212.9976509,-5139.301047,-1.515087066,27.91378562,27.355271,-0.558514621
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19932.res,4,-5143.251942,0.705469492,-213.2242546,-5143.415958,-0.164016186,22.44780356,23.24035981,0.792556259
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19983.res,4,-5139.185049,1.130498667,-213.055653,-5137.890139,1.294909838,26.51469602,28.7661783,2.251482283
