structure,zprime,energy,uncertainty,raw_energy,PBE_energy,diff,rel_energy,rel_PBE_energy,rel_diff
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18973.res,4,-5134.763857,1.373594178,-212.8723633,-5139.548368,-4.784510586,29.69239497,27.10794973,-2.584445245
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18997.res,4,-5138.254259,0.677879031,-213.0170652,-5142.247785,-3.99352603,26.20199369,24.408533,-1.793460689
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19029.res,4,-5134.90242,1.267038916,-212.8781077,-5136.720094,-1.817673984,29.55383291,29.93622427,0.382391357
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19044.res,4,-5133.271213,1.012412176,-212.8104826,-5136.841829,-3.570616449,31.18503986,29.81448876,-1.370551108
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19060.res,4,-5133.955571,0.721971159,-212.8388541,-5137.776786,-3.821214962,30.50068176,28.87953214,-1.621149621
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19131.res,4,-5139.811205,1.146731514,-213.0816116,-5141.304376,-1.493171123,24.64504728,25.35194149,0.706894218
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19147.res,4,-5139.168332,1.368811191,-213.05496,-5140.061865,-0.893532898,25.28792079,26.59445323,1.306532443
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19162.res,4,-5136.95485,1.404869391,-212.9631955,-5138.659033,-1.704182462,27.50140208,27.99728496,0.495882879
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19193.res,4,-5153.935612,186.2235738,-213.6671684,-5142.292169,11.6434431,10.52064059,24.36414904,13.84350844
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19197.res,4,-5160.680401,281.2552308,-213.9467877,-5140.898647,19.78175408,3.775851472,25.75767089,21.98181942
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19199.res,4,-5159.618634,281.1908232,-213.90277,-5139.498329,20.12030584,4.837617999,27.15798918,22.32037118
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19243.res,4,-5142.451389,18.49694805,-213.191066,-5139.909505,2.54188476,22.00486308,26.74681318,4.7419501
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19250.res,4,-5139.798359,1.550778376,-213.081079,-5141.089713,-1.291354538,24.65789386,25.56660466,0.908710803
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19265.res,4,-5141.336209,2.209072232,-213.1448339,-5141.960964,-0.62475469,23.12004302,24.69535367,1.57531065
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19295.res,4,-5149.710024,54.56641655,-213.4919878,-5141.979732,7.730291456,14.74622855,24.67658535,9.930356796
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19308.res,4,-5167.813167,292.1070459,-214.2424915,-5141.579,26.23416714,-3.356914948,25.07731753,28.43423248
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19374.res,4,-5146.279041,67.38196266,-213.3497493,-5139.538228,6.740813154,18.17721111,27.11808961,8.940878495
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19378.res,4,-5145.222038,42.87711079,-213.305929,-5142.436477,2.785561245,19.23421396,24.21984054,4.985626586
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19441.res,4,-5140.646718,0.595680316,-213.1162496,-5141.248233,-0.601514543,23.80953405,25.40808485,1.598550797
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19445.res,4,-5143.952093,27.79440227,-213.2532808,-5140.092721,3.859372518,20.50415913,26.56359699,6.059437859
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19458.res,4,-5140.738853,6.911260252,-213.1200692,-5139.302364,1.436488821,23.71739957,27.35395373,3.636554162
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19463.res,4,-5141.090578,8.257961016,-213.1346507,-5139.306169,1.784409052,23.36567468,27.35014908,3.984474393
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19479.res,4,-5139.910578,3.538319567,-213.0857314,-5138.707527,1.20305153,24.54567409,27.94879096,3.403116871
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19543.res,4,-5145.626973,57.64692214,-213.3227164,-5140.350806,5.276166909,18.82927981,26.30551206,7.47623225
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19595.res,4,-5138.507724,0.891290408,-213.0275731,-5135.901643,2.606081677,25.9485281,30.75467512,4.806147018
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19646.res,4,-5137.066473,0.919837585,-212.967823,-5138.551229,-1.484755914,27.38977953,28.10508896,0.715309427
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19659.res,4,-5145.550517,59.12326723,-213.3195468,-5141.036476,4.514040693,18.9057356,25.61984163,6.714106033
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19702.res,4,-5139.139714,8.261945101,-213.0537736,-5139.606512,-0.466798067,25.31653848,27.04980575,1.733267274
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19711.res,4,-5162.394766,302.2436407,-214.0178603,-5140.0337,22.36106634,2.061486333,26.62261802,24.56113168
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19774.res,4,-5234.976023,1279.469338,-217.026868,-5140.381025,94.59499819,-70.51977091,26.27529262,96.79506353
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19775.res,4,-5231.944628,1236.032162,-216.9011952,-5140.399953,91.54467477,-67.48837574,26.25636437,93.74474011
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19835.res,4,-5143.114923,1.353987773,-213.2185741,-5139.465332,3.649590358,21.34132977,27.19098546,5.849655698
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19838.res,4,-5144.891937,1.179002063,-213.292244,-5139.327074,5.564863421,19.56431508,27.32924385,7.764928762
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19851.res,4,-5154.633907,156.7972515,-213.6961177,-5139.372141,15.26176604,9.822345866,27.28417725,17.46183138
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19864.res,4,-5138.269738,0.685590564,-213.0177069,-5139.567754,-1.298015375,26.18651417,27.08856414,0.902049966
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19865.res,4,-5137.998765,0.641830107,-213.0064732,-5139.301047,-1.30228148,26.45748714,27.355271,0.89778386
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19932.res,4,-5138.611672,3.976669023,-213.0318825,-5143.415958,-4.804285854,25.84458033,23.24035981,-2.604220514
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19983.res,4,-5138.066626,0.550095263,-213.0092864,-5137.890139,0.176486104,26.38962686,28.7661783,2.376551445
